    2.0467    -1.4650    -6.9376    -3.7580    -3.3908    -3.7267      .3627    -4.5392     -.7580    -2.1056      .1327    -1.9298    -1.2150     -.2853      .4745     5.7811     -.8498    -2.5783     4.7460     2.8260     7.1327
   -1.0537     -.1924    -5.0244    -1.6026    -1.8760    -1.3506      .6767    -6.7354    -1.4834     -.8057    -2.9268     4.3935      .4137     4.9756     2.2217     9.1318     2.2842      .4121     -.2451      .7280    11.8818
 
  -13.3953   -10.1141   -22.6766   -13.1453   -13.7078    -1.4266   -12.7391     -.2547    -9.7235   -11.0828     2.2336   -10.4891     3.6633     -.2938    -2.0281     -.5125   -10.1297    13.9484    -1.8719    14.7453    11.5187
     .2616    -9.2384    -8.5041    -3.0353    -6.5978    -4.8322    -5.4884      .2694     1.4256    -5.3009     6.6273    -2.0041     6.9208     1.9022     3.1834    12.9491     4.4159    23.1835    11.6444    22.5272    26.6522
    -.3454    -5.0876      .1702     2.1233     1.6233     -.4860    -1.7126      .4437    -1.9001      .2718    14.8187     4.7894    15.8030    13.7405    10.2562    28.3655     7.1097    14.3265    19.1780    21.8968    33.6468
   -5.0526    -3.1463     6.5627      .6505     5.7550     7.2794     2.9474     2.8341     8.7833      .6583    13.0880     8.2287    12.0099    19.3224    18.3380    28.3224    18.8693     6.5958    27.1037    16.5880    33.0412
   -3.9350     2.4830      .2057     7.4947      .0572     6.2721    11.0572     7.1315    18.4244     8.2682     4.2223     9.7916     2.4557    21.7838    17.4713    13.5182    12.9400    10.7604    22.2838    23.4088    21.2838
    3.5834     8.0389    -2.0939    16.1796     5.3202    -2.2189     8.1874     6.5975    10.0858    11.2342     6.2225    17.3827    10.3749    20.0858    11.1327    20.9921    16.0389    11.8749    13.9452     8.7030    -5.4116
    2.2101    11.0148     4.3507    19.4836     3.9992      .9660     8.3039     7.0539     5.3390     5.2257     6.5265    13.7648    13.9211    12.9992     1.9230    20.1711     9.3699     3.2300     1.1590     4.7605    -8.0364
     .2813     4.2305     1.9082    18.8828    10.8672     8.3906     8.1719     3.9424    13.6016     9.2344     6.7813     3.1752     5.9416    -5.1287     7.2385    -2.0427    12.4026    -2.7459     -.4060      .7854    -4.3631
    2.4085     5.0599     -.2565    19.6771     4.2669     6.8099     4.6321     4.9232    19.9896    10.3684     2.5330     5.7512     6.5364    -2.2800     5.8762     -.4597    11.5872    -1.6550     2.7246    -1.1199    -2.8113
